Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2023-10-13,Barbell Squat,Legs,120.0,kgs,3,,,
2023-10-13,RDL,Back,95.0,kgs,10,,,
2023-10-13,RDL,Back,95.0,kgs,10,,,
2023-10-13,Single Leg Leg Press Plate Loaded,Legs,150.0,kgs,15,,,
2023-10-13,Single Leg Leg Press Plate Loaded,Legs,160.0,kgs,12,,,
2023-10-13,Leg Extension Machine,Legs,103.5,kgs,15,,,
2023-10-13,Leg Extension Machine,Legs,121.5,kgs,12,,,
2023-10-13,Seated Leg Curl Machine,Legs,90.0,kgs,10,,,
2023-10-13,Seated Leg Curl Machine,Legs,90.0,kgs,10,,,
2023-10-13,Seated Calf Raise,Legs,80.0,kgs,11,,,
2023-10-13,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2023-10-13,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2023-10-13,Seated Calf Raise,Legs,80.0,kgs,9,,,
2023-10-14,seated Barbell OHP,Shoulders,0.0,kgs,16,,,
2023-10-14,seated Barbell OHP,Shoulders,20.0,kgs,8,,,
2023-10-14,seated Barbell OHP,Shoulders,40.0,kgs,4,,,
2023-10-14,seated Barbell OHP,Shoulders,60.0,kgs,4,,,
2023-10-14,seated Barbell OHP,Shoulders,60.0,kgs,6,,,
2023-10-14,Low Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,
2023-10-14,Low Incline Dumbbell Bench Press,Chest,35.0,kgs,8,,,
2023-10-14,Low Incline Dumbbell Bench Press,Chest,35.0,kgs,9,,,
2023-10-14,Low Incline Dumbbell Bench Press,Chest,25.0,kgs,6,,,
2023-10-14,Incline Probated Dumbbell Lateral Raises,Shoulders,17.5,kgs,13,,,
2023-10-14,Incline Probated Dumbbell Lateral Raises,Shoulders,17.5,kgs,12,,,
2023-10-14,Low To High Cable Crossover,Chest,27.5,kgs,13,,,
2023-10-14,Low To High Cable Crossover,Chest,27.5,kgs,12,,,
2023-10-14,Low To High Cable Crossover,Chest,15.0,kgs,12,,,
2023-10-14,Lateral Machine Raise,Shoulders,78.8,kgs,10,,,
2023-10-14,Lateral Machine Raise,Shoulders,78.8,kgs,8,,,
2023-10-14,Lateral Machine Raise,Shoulders,49.5,kgs,15,,,
2023-10-14,Triceps Pushdown Underhand Grip,Triceps,65.0,kgs,15,,,
2023-10-14,Triceps Pushdown Single Arm,Triceps,20.0,kgs,14,,,
2023-10-14,Triceps Pushdown Underhand Grip,Triceps,65.0,kgs,11,,,
2023-10-14,Triceps Pushdown Single Arm,Triceps,20.0,kgs,14,,,
2023-10-15,Pull Up,Back,20.0,kgs,5,,,
2023-10-15,Pull Up,Back,20.0,kgs,4,,,
2023-10-15,Pull Up,Back,0.0,kgs,5,,,
2023-10-15,Seated Cable Row (Upper Back),Back,90.0,kgs,10,,,
2023-10-15,Seated Cable Row (Upper Back),Back,90.0,kgs,11,,,
2023-10-15,Seated Cable Row (Upper Back),Back,60.0,kgs,10,,,
2023-10-15,Seated One Arm Cable Pull-down,Back,93.0,kgs,10,,,
2023-10-15,Seated One Arm Cable Pull-down,Back,93.0,kgs,9,,,
2023-10-15,Cable Rear Delt Fly Single Arm,Shoulders,30.0,kgs,13,,,
2023-10-15,Cable Rear Delt Fly Single Arm,Shoulders,30.0,kgs,12,,,
2023-10-15,Cable Rear Delt Fly Single Arm,Shoulders,15.0,kgs,15,,,
2023-10-15,Cable Rear Delt Fly Single Arm,Shoulders,20.0,kgs,14,,,
2023-10-15,Straight Arm Cable Pushdown Rope,Back,70.0,kgs,14,,,
2023-10-15,Straight Arm Cable Pushdown Rope,Back,65.0,kgs,15,,,
2023-10-15,Straight Arm Cable Pushdown Rope,Back,55.0,kgs,9,,,
2023-10-15,Straight Arm Cable Pushdown Rope,Back,35.0,kgs,18,,,
2023-10-15,Straight Arm Cable Pushdown Rope,Back,30.0,kgs,15,,,
2023-10-15,Underhand Close Grip Pulldown,Biceps,85.5,kgs,10,,,
2023-10-15,Underhand Close Grip Pulldown,Biceps,85.5,kgs,9,,,
2023-10-17,Deadlift,Back,0.0,kgs,13,,,
2023-10-17,Deadlift,Back,40.0,kgs,8,,,
2023-10-17,Deadlift,Back,80.0,kgs,6,,,
2023-10-17,Deadlift,Back,120.0,kgs,2,,,
2023-10-17,Deadlift,Back,80.0,kgs,8,,,
2023-10-17,Barbell Front Squat,Legs,40.0,kgs,10,,,
2023-10-17,Barbell Front Squat,Legs,40.0,kgs,9,,,
2023-10-17,Barbell Glute Bridge,Legs,90.0,kgs,15,,,
2023-10-17,Barbell Glute Bridge,Legs,130.0,kgs,15,,,
2023-10-17,Laying Kickbacks,Legs,130.5,kgs,12,,,
2023-10-17,Donkey Calf Raise,Legs,190.0,kgs,12,,,
2023-10-20,Barbell Row,Back,0.0,kgs,20,,,
2023-10-20,Barbell Row,Back,40.0,kgs,10,,,
2023-10-20,Barbell Row,Back,90.0,kgs,5,,,
2023-10-20,Barbell Row,Back,80.0,kgs,8,,,
2023-10-20,Cable Rear Delt Fly Single Arm,Shoulders,30.0,kgs,12,,,
2023-10-20,Cable Rear Delt Fly Single Arm,Shoulders,25.0,kgs,12,,,
2023-10-20,Cable Rear Delt Fly Single Arm,Shoulders,15.0,kgs,14,,,
2023-10-20,Standing To Leaning Single Arm Cable Lat Row,Back,45.0,kgs,12,,,
2023-10-20,Standing To Leaning Single Arm Cable Lat Row,Back,50.0,kgs,12,,,
2023-10-20,Pronated Dumbbell Rear Delt Pull,Shoulders,27.5,kgs,12,,,
2023-10-20,Pronated Dumbbell Rear Delt Pull,Shoulders,32.5,kgs,11,,,
2023-10-20,EZ-Bar Curl,Biceps,40.0,kgs,8,,,
2023-10-20,Bottom Half Preacher Curl,Biceps,15.0,kgs,9,,,
2023-10-20,EZ-Bar Curl,Biceps,40.0,kgs,9,,,
2023-10-20,Bottom Half Preacher Curl,Biceps,15.0,kgs,7,,,
2023-10-21,Incline Dumbbell Bench Press,Chest,15.0,kgs,12,,,
2023-10-21,Incline Dumbbell Bench Press,Chest,30.0,kgs,6,,,
2023-10-21,Incline Dumbbell Bench Press,Chest,42.5,kgs,4,,,
2023-10-21,Incline Dumbbell Bench Press,Chest,42.5,kgs,4,,,
2023-10-21,Incline Dumbbell Bench Press,Chest,27.5,kgs,5,,,
2023-10-21,Seated Arnold Press,Shoulders,32.5,kgs,6,,,
2023-10-21,Seated Arnold Press,Shoulders,30.0,kgs,6,,,
2023-10-21,Seated Arnold Press,Shoulders,17.5,kgs,8,,,
2023-10-21,Flat Dumbbell Bench Press,Chest,35.0,kgs,8,,,
2023-10-21,Flat Dumbbell Bench Press,Chest,35.0,kgs,9,,,
2023-10-21,Flat Dumbbell Bench Press,Chest,20.0,kgs,9,,,
2023-10-21,Incline Probated Dumbbell Lateral Raises,Shoulders,17.5,kgs,14,,,
2023-10-21,Incline Probated Dumbbell Lateral Raises,Shoulders,17.5,kgs,13,,,
2023-10-21,Push Up,Chest,0.0,kgs,24,,,
2023-10-21,Triceps Pushdown Underhand Grip,Triceps,30.0,kgs,13,,,
2023-10-21,Push Up,Chest,0.0,kgs,12,,,
2023-10-21,Triceps Pushdown Underhand Grip,Triceps,30.0,kgs,15,,,
2023-10-21,Push Up,Chest,0.0,kgs,15,,,
2023-10-21,Triceps Pushdown Underhand Grip,Triceps,35.0,kgs,13,,,
2023-10-21,Single Arm Lateral Machine Raise,Shoulders,40.5,kgs,16,,,
2023-10-21,Single Arm Lateral Machine Raise,Shoulders,58.5,kgs,13,,,
2023-10-21,Single Arm Lateral Machine Raise,Shoulders,58.5,kgs,15,,,
2023-10-23,Barbell Squat,Legs,0.0,kgs,12,,,
2023-10-23,Barbell Squat,Legs,40.0,kgs,6,,,
2023-10-23,Barbell Squat,Legs,80.0,kgs,3,,,
2023-10-23,Barbell Squat,Legs,100.0,kgs,1,,,
2023-10-23,Barbell Squat,Legs,120.0,kgs,4,,,
2023-10-23,Barbell Squat,Legs,120.0,kgs,2,,,
2023-10-23,Barbell Squat,Legs,80.0,kgs,7,,,
2023-10-23,Barbell Squat,Legs,40.0,kgs,7,,,
2023-10-23,RDL,Back,95.0,kgs,12,,,
2023-10-23,RDL,Back,95.0,kgs,10,,,
2023-10-23,Single Leg Leg Press Plate Loaded,Legs,160.0,kgs,15,,,
2023-10-23,Single Leg Leg Press Plate Loaded,Legs,170.0,kgs,12,,,
2023-10-23,Leg Extension Machine,Legs,121.5,kgs,11,,,
2023-10-23,Single Leg Leg Curl Maschine,Legs,46.0,kgs,12,,,
2023-10-23,Leg Extension Machine,Legs,121.5,kgs,11,,,
2023-10-23,Single Leg Leg Curl Maschine,Legs,49.5,kgs,10,,,
2023-10-24,Pull Up,Back,20.0,kgs,7,,,
2023-10-24,Pull Up,Back,20.0,kgs,5,,,
2023-10-24,Pull Up,Back,0.0,kgs,5,,,
2023-10-24,Seated Cable Row (Upper Back),Back,90.0,kgs,12,,,
2023-10-24,Seated Cable Row (Upper Back),Back,90.0,kgs,10,,,
2023-10-24,Seated Cable Row (Upper Back),Back,60.0,kgs,8,,,
2023-10-24,Straight Arm Cable Pushdown Rope,Back,75.0,kgs,12,,,
2023-10-24,Straight Arm Cable Pushdown Rope,Back,60.0,kgs,14,,,
2023-10-24,Straight Arm Cable Pushdown Rope,Back,50.0,kgs,7,,,
2023-10-24,Straight Arm Cable Pushdown Rope,Back,40.0,kgs,7,,,
2023-10-24,Straight Arm Cable Pushdown Rope,Back,30.0,kgs,13,,,
2023-10-24,Straight Arm Cable Pushdown Rope,Back,25.0,kgs,13,,,
2023-10-24,Straight Arm Cable Pushdown Rope,Back,20.0,kgs,13,,,
2023-10-24,Cable Rear Delt Fly Single Arm,Shoulders,25.0,kgs,12,,,
2023-10-24,Cable Rear Delt Fly Single Arm,Shoulders,25.0,kgs,10,,,
2023-10-24,Standing To Leaning Single Arm Cable Lat Row,Back,55.0,kgs,10,,,
2023-10-24,Standing To Leaning Single Arm Cable Lat Row,Back,52.5,kgs,10,,,
2023-10-24,Reverse Pec Dec,Back,58.5,kgs,15,,,
2023-10-24,Reverse Pec Dec,Back,65.5,kgs,6,,,
2023-10-24,Underhand Close Grip Pulldown,Biceps,85.5,kgs,8,,,
2023-10-24,Underhand Close Grip Pulldown,Biceps,85.5,kgs,6,,,
2023-10-24,Underhand Close Grip Pulldown,Biceps,67.5,kgs,4,,,
2023-10-24,Underhand Close Grip Pulldown,Biceps,49.5,kgs,11,,,
2023-10-24,Underhand Close Grip Pulldown,Biceps,58.5,kgs,9,,,
2023-10-24,Cable Rope Hammer Curl,Biceps,60.0,kgs,20,,,
2023-10-24,Cable Rope Hammer Curl,Biceps,50.0,kgs,10,,,
2023-10-25,seated Barbell OHP,Shoulders,0.0,kgs,12,,,
2023-10-25,seated Barbell OHP,Shoulders,20.0,kgs,6,,,
2023-10-25,seated Barbell OHP,Shoulders,40.0,kgs,4,,,
2023-10-25,seated Barbell OHP,Shoulders,60.0,kgs,6,,,
2023-10-25,seated Barbell OHP,Shoulders,60.0,kgs,5,,,
2023-10-25,Incline Seated Cable Flys,Chest,30.0,kgs,10,,,
2023-10-25,Incline Seated Cable Flys,Chest,30.0,kgs,11,,,
2023-10-25,Incline Seated Cable Flys,Chest,15.0,kgs,13,,,
2023-10-25,Incline Probated Dumbbell Lateral Raises,Shoulders,20.0,kgs,10,,,
2023-10-25,Incline Probated Dumbbell Lateral Raises,Shoulders,20.0,kgs,10,,,
2023-10-25,Incline Probated Dumbbell Lateral Raises,Shoulders,17.5,kgs,8,,,
2023-10-25,Incline Dumbbell Bench Press,Chest,35.0,kgs,8,,,
2023-10-25,Incline Dumbbell Bench Press,Chest,35.0,kgs,8,,,
2023-10-25,Single Arm Lateral Machine Raise,Shoulders,63.0,kgs,12,,,
2023-10-25,Single Arm Lateral Machine Raise,Shoulders,65.3,kgs,10,,,
2023-10-25,Single Arm Crossbody Triceps Extension,Triceps,30.0,kgs,15,,,
2023-10-25,Single Arm Crossbody Triceps Extension,Triceps,25.0,kgs,14,,,
2023-10-26,Deadlift,Back,0.0,kgs,12,,,
2023-10-26,Deadlift,Back,40.0,kgs,7,,,
2023-10-26,Deadlift,Back,80.0,kgs,3,,,
2023-10-26,Deadlift,Back,120.0,kgs,7,,,
2023-10-26,Deadlift,Back,120.0,kgs,2,,,
2023-10-26,Deadlift,Back,80.0,kgs,8,,,
2023-10-26,Barbell Front Squat,Legs,60.0,kgs,7,,,
2023-10-26,Barbell Glute Bridge,Legs,120.0,kgs,15,,,
2023-10-26,Barbell Glute Bridge,Legs,120.0,kgs,15,,,
2023-10-26,Barbell Front Squat,Legs,60.0,kgs,7,,,
2023-10-26,Seated Leg Curl Machine,Legs,85.5,kgs,12,,,
2023-10-26,Seated Leg Curl Machine,Legs,85.5,kgs,10,,,
2023-11-07,Incline Dumbbell Bench Press,Chest,12.5,kgs,10,,,
2023-11-07,Incline Dumbbell Bench Press,Chest,25.0,kgs,5,,,
2023-11-07,Incline Dumbbell Bench Press,Chest,40.0,kgs,5,,,
2023-11-07,Incline Dumbbell Bench Press,Chest,40.0,kgs,6,,,
2023-11-07,Incline Dumbbell Bench Press,Chest,27.5,kgs,4,,,
2023-11-07,Seated Arnold Press,Shoulders,25.0,kgs,10,,,
2023-11-07,Seated Arnold Press,Shoulders,25.0,kgs,9,,,
2023-11-07,Seated Arnold Press,Shoulders,15.0,kgs,8,,,
2023-11-07,Seated Arnold Press,Shoulders,25.0,kgs,3,,,
2023-11-07,Flat Dumbbell Bench Press,Chest,35.0,kgs,8,,,
2023-11-07,Flat Dumbbell Bench Press,Chest,42.5,kgs,5,,,
2023-11-07,Flat Dumbbell Bench Press,Chest,45.0,kgs,5,,,
2023-11-07,Flat Dumbbell Bench Press,Chest,35.0,kgs,7,,,
2023-11-07,Single Arm Lateral Machine Raise,Shoulders,67.5,kgs,12,,,
2023-11-07,Single Arm Lateral Machine Raise,Shoulders,67.5,kgs,12,,,
2023-11-08,Pull Up,Back,20.0,kgs,5,,,
2023-11-08,Pull Up,Back,20.0,kgs,5,,,
2023-11-08,Pull Up,Back,0.0,kgs,5,,,
2023-11-08,Pull Up,Back,0.0,kgs,6,,,
2023-11-08,Seated Cable Row (Upper Back),Back,90.0,kgs,8,,,
2023-11-08,Seated Cable Row (Upper Back),Back,90.0,kgs,8,,,
2023-11-08,Straight Arm Cable Pushdown Rope,Back,70.0,kgs,12,,,
2023-11-08,Straight Arm Cable Pushdown Rope,Back,50.0,kgs,14,,,
2023-11-08,Straight Arm Cable Pushdown Rope,Back,55.0,kgs,14,,,
2023-11-08,Straight Arm Cable Pushdown Rope,Back,40.0,kgs,10,,,
2023-11-08,Straight Arm Cable Pushdown Rope,Back,30.0,kgs,12,,,
2023-11-08,Cable Rear Delt Fly Single Arm,Shoulders,15.0,kgs,15,,,
2023-11-08,Cable Rear Delt Fly Single Arm,Shoulders,15.0,kgs,13,,,
2023-11-08,Standing To Leaning Single Arm Cable Lat Row,Back,40.0,kgs,12,,,
2023-11-08,Standing To Leaning Single Arm Cable Lat Row,Back,45.0,kgs,10,,,
2023-11-08,Standing To Leaning Single Arm Cable Lat Row,Back,30.0,kgs,10,,,
2023-11-08,Underhand Close Grip Pulldown,Biceps,67.5,kgs,10,,,
2023-11-08,Underhand Close Grip Pulldown,Biceps,67.5,kgs,8,,,
2023-11-08,Barbell Rear delt Pull,Shoulders,20.0,kgs,8,,,
2023-11-08,Barbell Curl,Biceps,20.0,kgs,10,,,
2023-11-08,Barbell Rear delt Pull,Shoulders,20.0,kgs,8,,,
2023-11-08,Barbell Curl,Biceps,20.0,kgs,6,,,
2023-11-08,Barbell Curl,Biceps,0.0,kgs,6,,,
2023-11-11,Deadlift,Back,0.0,kgs,12,,,
2023-11-11,Deadlift,Back,80.0,kgs,8,,,
2023-11-11,Deadlift,Back,120.0,kgs,5,,,
2023-11-11,Deadlift,Back,120.0,kgs,6,,,
2023-11-11,Smith Maschine Squat,Legs,40.0,kgs,12,,,
2023-11-13,Pull Up,Back,0.0,kgs,4,,,
2023-11-13,Pull Up,Back,20.0,kgs,5,,,
2023-11-13,Pull Up,Back,0.0,kgs,8,,,
2023-11-13,Barbell Row,Back,70.0,kgs,9,,,
2023-11-13,Barbell Row,Back,70.0,kgs,8,,,
2023-11-13,Pronated Dumbbell Rear Delt Pull,Shoulders,25.0,kgs,14,,,
2023-11-13,Pronated Dumbbell Rear Delt Pull,Shoulders,25.0,kgs,14,,,
2023-11-13,Standing To Leaning Single Arm Cable Lat Row,Back,45.0,kgs,13,,,
2023-11-13,Standing To Leaning Single Arm Cable Lat Row,Back,50.0,kgs,12,,,
2023-11-13,Standing To Leaning Single Arm Cable Lat Row,Back,55.0,kgs,10,,,
2023-11-13,Cable Rear Delt Fly Single Arm,Shoulders,20.0,kgs,13,,,
2023-11-13,Cable Rear Delt Fly Single Arm,Shoulders,20.0,kgs,10,,,
2023-11-13,Cable Rear Delt Fly Single Arm,Shoulders,20.0,kgs,10,,,
2023-11-13,EZ-Bar Curl,Biceps,20.0,kgs,12,,,
2023-11-13,Bottom Half Preacher Curl,Biceps,12.5,kgs,12,,,
2023-11-13,EZ-Bar Curl,Biceps,30.0,kgs,10,,,
2023-11-13,Bottom Half Preacher Curl,Biceps,12.5,kgs,10,,,
2023-11-13,EZ-Bar Curl,Biceps,30.0,kgs,8,,,
2023-11-14,Flat Barbell Bench Press,Chest,0.0,kgs,20,,,
2023-11-14,Flat Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-11-14,Flat Barbell Bench Press,Chest,80.0,kgs,6,,,
2023-11-14,Flat Barbell Bench Press,Chest,90.0,kgs,5,,,
2023-11-14,Low To High Cable Fly,Chest,30.0,kgs,10,,,
2023-11-14,Low To High Cable Fly,Chest,25.0,kgs,10,,,
2023-11-14,Low To High Cable Fly,Chest,20.0,kgs,11,,,
2023-11-14,Seated Cable Flys,Chest,30.0,kgs,18,,,
2023-11-14,Seated Cable Flys,Chest,35.0,kgs,10,,,
2023-11-14,Incline Dumbbell Bench Press,Chest,30.0,kgs,4,,,
2023-11-14,Incline Dumbbell Bench Press,Chest,25.0,kgs,5,,,
2023-11-14,Incline Dumbbell Bench Press,Chest,20.0,kgs,8,,,
2023-11-14,Incline Dumbbell Bench Press,Chest,15.0,kgs,12,,,
2023-11-14,EZ-Bar Skullcrusher,Triceps,30.0,kgs,7,,,
2023-11-14,EZ-Bar Skullcrusher,Triceps,30.0,kgs,6,,,
2023-11-15,Back Extension,Back,40.5,kgs,12,,,
2023-11-15,Back Extension,Back,58.5,kgs,10,,,
2023-11-15,Back Extension,Back,58.5,kgs,10,,,
2023-11-15,Pull Up,Back,0.0,kgs,6,,,
2023-11-15,Pull Up,Back,0.0,kgs,6,,,
2023-11-15,Barbell Row,Back,40.0,kgs,14,,,
2023-11-15,Barbell Row,Back,60.0,kgs,12,,,
2023-11-15,Standing To Leaning Single Arm Cable Lat Row,Back,55.0,kgs,10,,,
2023-11-15,Standing To Leaning Single Arm Cable Lat Row,Back,50.0,kgs,11,,,
2023-11-15,Barbell Shrug,Back,50.0,kgs,12,,,
2023-11-15,Barbell Shrug,Back,50.0,kgs,12,,,
2023-11-15,Barbell Shrug,Back,50.0,kgs,14,,,
2023-11-15,Cable Wrist Roll,Biceps,30.0,kgs,18,,,
2023-11-15,Cable Wrist Roll,Biceps,40.0,kgs,15,,,
2023-11-15,Cable Wrist Roll,Biceps,45.0,kgs,14,,,
2023-11-15,Prone Reverse Fly,Back,0.0,kgs,15,,,
2023-11-15,Prone Reverse Fly,Back,2.0,kgs,12,,,
2023-11-15,Prone Reverse Fly,Back,2.0,kgs,15,,,
2023-11-16,seated Barbell OHP,Shoulders,0.0,kgs,20,,,
2023-11-16,seated Barbell OHP,Shoulders,20.0,kgs,6,,,
2023-11-16,seated Barbell OHP,Shoulders,40.0,kgs,4,,,
2023-11-16,seated Barbell OHP,Shoulders,50.0,kgs,6,,,
2023-11-16,seated Barbell OHP,Shoulders,50.0,kgs,6,,,
2023-11-16,seated Barbell OHP,Shoulders,50.0,kgs,9,,,
2023-11-16,Incline Probated Dumbbell Lateral Raises,Shoulders,15.0,kgs,12,,,
2023-11-16,Incline Probated Dumbbell Lateral Raises,Shoulders,15.0,kgs,17,,,
2023-11-16,Incline Probated Dumbbell Lateral Raises,Shoulders,15.0,kgs,12,,,
2023-11-16,Rear Delt Maschine Fly Single Arm,Shoulders,40.5,kgs,12,,,
2023-11-16,Rear Delt Maschine Fly Single Arm,Shoulders,58.5,kgs,14,,,
2023-11-16,Rear Delt Maschine Fly Single Arm,Shoulders,60.8,kgs,11,,,
2023-11-16,Cross Body Y Raises,Shoulders,17.5,kgs,11,,,
2023-11-16,Cross Body Y Raises,Shoulders,17.5,kgs,11,,,
2023-11-16,Cross Body Y Raises,Shoulders,17.5,kgs,8,,,
2023-11-16,Underhand Close Grip Pulldown,Biceps,67.5,kgs,13,,,
2023-11-16,Underhand Close Grip Pulldown,Biceps,76.5,kgs,12,,,
2023-11-16,Underhand Close Grip Pulldown,Biceps,78.8,kgs,8,,,
2023-11-16,Underhand Close Grip Pulldown,Biceps,67.6,kgs,8,,,
2023-11-16,Underhand Close Grip Pulldown,Biceps,58.5,kgs,7,,,
2023-11-16,EZ-Bar Curl,Biceps,30.0,kgs,8,,,
2023-11-18,Lat Pulldown,Back,85.5,kgs,10,,,
2023-11-18,Lat Pulldown,Back,94.5,kgs,7,,,
2023-11-18,Lat Pulldown,Back,94.5,kgs,7,,,
2023-11-18,Bentover Barbell Row Underhand,Back,60.0,kgs,12,,,
2023-11-18,Bentover Barbell Row Underhand,Back,60.0,kgs,11,,,
2023-11-18,Bentover Barbell Row Underhand,Back,60.0,kgs,10,,,
2023-11-18,Pronated Dumbbell Rear Delt Pull,Shoulders,20.0,kgs,11,,,
2023-11-18,Pronated Dumbbell Rear Delt Pull,Shoulders,20.0,kgs,13,,,
2023-11-18,Pronated Dumbbell Rear Delt Pull,Shoulders,22.5,kgs,12,,,
2023-11-18,Standing To Leaning Single Arm Cable Lat Row,Back,55.0,kgs,12,,,
2023-11-18,Standing To Leaning Single Arm Cable Lat Row,Back,60.0,kgs,10,,,
2023-11-18,Standing To Leaning Single Arm Cable Lat Row,Back,55.0,kgs,8,,,
2023-11-18,Pronated Rear Delt Machine Pull,Shoulders,76.5,kgs,8,,,
2023-11-18,Pronated Rear Delt Machine Pull,Shoulders,72.0,kgs,9,,,
2023-11-18,EZ-Bar Curl,Biceps,32.5,kgs,8,,,
2023-11-18,Bottom Half Preacher Curl,Biceps,12.5,kgs,8,,,
2023-11-18,Bottom Half Preacher Curl,Biceps,12.5,kgs,7,,,
2023-11-18,EZ-Bar Curl,Biceps,32.5,kgs,9,,,
2023-11-18,Incline Ez Bar Spider Curls,Biceps,10.0,kgs,12,,,
2023-11-18,Incline Ez Bar Spider Curls,Biceps,10.0,kgs,12,,,
2023-11-18,Incline Ez Bar Spider Curls,Biceps,10.0,kgs,8,,,
2023-11-19,Incline Dumbbell Bench Press,Chest,20.0,kgs,12,,,
2023-11-19,Incline Dumbbell Bench Press,Chest,30.0,kgs,6,,,
2023-11-19,Incline Dumbbell Bench Press,Chest,40.0,kgs,7,,,
2023-11-19,Incline Dumbbell Bench Press,Chest,40.0,kgs,6,,,
2023-11-19,Incline Seated Cable Flys,Chest,25.0,kgs,10,,,
2023-11-19,Incline Seated Cable Flys,Chest,25.0,kgs,9,,,
2023-11-19,Incline Seated Cable Flys,Chest,15.0,kgs,9,,,
2023-11-19,Seated Cable Press,Chest,40.0,kgs,6,,,
2023-11-19,Seated Cable Press,Chest,30.0,kgs,10,,,
2023-11-19,Seated Cable Press,Chest,30.0,kgs,10,,,
2023-11-19,Close Grip Barbell Bench Press,Triceps,50.0,kgs,6,,,
2023-11-19,Close Grip Barbell Bench Press,Triceps,40.0,kgs,9,,,
2023-11-19,Single Arm Crossbody Triceps Extension,Triceps,25.0,kgs,12,,,
2023-11-19,Single Arm Crossbody Triceps Extension,Triceps,25.0,kgs,9,,,
2023-11-20,Seated Dumbbell Press,Shoulders,10.0,kgs,12,,,
2023-11-20,Seated Dumbbell Press,Shoulders,17.5,kgs,6,,,
2023-11-20,Seated Dumbbell Press,Shoulders,30.0,kgs,9,,,
2023-11-20,Seated Dumbbell Press,Shoulders,30.0,kgs,7,,,
2023-11-20,Seated Dumbbell Press,Shoulders,20.0,kgs,7,,,
2023-11-20,Seated Dumbbell Press,Shoulders,10.0,kgs,7,,,
2023-11-20,Seated Dumbbell Press,Shoulders,15.0,kgs,7,,,
2023-11-20,Incline Probated Dumbbell Lateral Raises,Shoulders,12.5,kgs,17,,,
2023-11-20,Incline Probated Dumbbell Lateral Raises,Shoulders,15.0,kgs,12,,,
2023-11-20,Incline Probated Dumbbell Lateral Raises,Shoulders,15.0,kgs,12,,,
2023-11-20,Pronated Rear Delt Machine Pull,Shoulders,72.0,kgs,15,,,
2023-11-20,Pronated Rear Delt Machine Pull,Shoulders,76.5,kgs,13,,,
2023-11-20,Single Arm Lateral Machine Raise,Shoulders,69.8,kgs,13,,,
2023-11-20,Single Arm Lateral Machine Raise,Shoulders,74.3,kgs,10,,,
2023-11-20,Cable Wrist Roll,Biceps,31.5,kgs,16,,,
2023-11-20,Cable Wrist Roll,Biceps,49.5,kgs,12,,,
2023-11-22,Incline Dumbbell Bench Press,Chest,15.0,kgs,12,,,
2023-11-22,Incline Dumbbell Bench Press,Chest,25.0,kgs,6,,,
2023-11-22,Incline Dumbbell Bench Press,Chest,40.0,kgs,6,,,
2023-11-22,Incline Dumbbell Bench Press,Chest,40.0,kgs,5,,,
2023-11-22,Incline Dumbbell Bench Press,Chest,25.0,kgs,5,,,
2023-11-22,Incline Dumbbell Bench Press,Chest,17.5,kgs,10,,,
2023-11-22,Incline Seated Cable Flys,Chest,30.0,kgs,7,,,
2023-11-22,Incline Seated Cable Flys,Chest,25.0,kgs,11,,,
2023-11-22,Incline Seated Cable Flys,Chest,15.0,kgs,11,,,
2023-11-22,Plate Loaded Chest Press,Chest,70.0,kgs,12,,,
2023-11-22,Plate Loaded Chest Press,Chest,70.0,kgs,10,,,
2023-11-22,Plate Loaded Chest Press,Chest,50.0,kgs,9,,,
2023-11-22,EZ-Bar Skullcrusher,Triceps,30.0,kgs,9,,,
2023-11-22,Push Up,Chest,0.0,kgs,7,,,
2023-11-22,EZ-Bar Skullcrusher,Triceps,30.0,kgs,6,,,
2023-11-22,Push Up,Chest,0.0,kgs,6,,,
2023-11-22,EZ-Bar Skullcrusher,Triceps,30.0,kgs,8,,,
2023-11-22,Push Up,Chest,0.0,kgs,4,,,
2023-11-24,Lat Pulldown,Back,94.5,kgs,8,,,
2023-11-24,Lat Pulldown,Back,94.5,kgs,7,,,
2023-11-24,Seated Cable Lat Row,Back,80.0,kgs,11,,,
2023-11-24,Straight Arm Cable Pushdown Rope,Back,75.0,kgs,11,,,
2023-11-24,Straight Arm Cable Pushdown Rope,Back,65.0,kgs,12,,,
2023-11-24,Straight Arm Cable Pushdown Rope,Back,50.0,kgs,10,,,
2023-11-24,Straight Arm Cable Pushdown Rope,Back,40.0,kgs,8,,,
2023-11-24,Straight Arm Cable Pushdown Rope,Back,30.0,kgs,10,,,
2023-11-24,Barbell Rear delt Pull,Shoulders,20.0,kgs,8,,,
2023-11-24,Barbell Rear delt Pull,Shoulders,10.0,kgs,14,,,
2023-11-24,Standing To Leaning Single Arm Cable Lat Row,Back,50.0,kgs,12,,,
2023-11-24,Standing To Leaning Single Arm Cable Lat Row,Back,50.0,kgs,12,,,
2023-11-24,Standing To Leaning Single Arm Cable Lat Row,Back,45.0,kgs,12,,,
2023-11-24,Standing To Leaning Single Arm Cable Lat Row,Back,40.0,kgs,12,,,
